2023-06-12 16:07:53.361847	https://www.encodeproject.org/report/?type=File&assembly=GRCh38&assay_title=TF+ChIP-seq&file_format=bam&output_type=alignments&biosample_ontology.term_name=K562&biosample_ontology.term_name=A549&biosample_ontology.term_name=MCF-7&biosample_ontology.term_name=HeLa-S3&biosample_ontology.term_name=SK-N-SH&biosample_ontology.term_name=HCT116&limit=all
ID	Title	Accession	Dataset	Genome assembly	Technical replicates	Biological replicates	File Format	File type	File format type	File size	Assay term name	Biosample name	Organ	Simple biosample summary	Batch	Target label	Download URL	Derived from	Genome annotation	Library	Paired end identifier	Paired with	Preferred Default	Run type	Read length	Mapped read length (nt)	Cropped read length (nt)	Cropped read length tolerance (nt)	Mapped run type for bam files	Read length units	Output category	Output type	Index of	QC Metric	Lab	Project	Analysis step run	Date created	Analysis step version	Restricted file	Submitter comment	Status	Annotation type	Annotation subtype	Biochemical activity	Encyclopedia version
/files/ENCFF521PBZ/	ENCFF521PBZ	ENCFF521PBZ	/experiments/ENCSR192PBJ/	GRCh38	3_1	3	bam	bam		893320879	ChIP-seq	A549	lung		/biosamples/ENCBS095SEF/	JUN	/files/ENCFF521PBZ/@@download/ENCFF521PBZ.bam	/files/ENCFF110MCL/,/files/ENCFF619NSS/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/c6a1ee7c-1129-49ed-9b14-79ba1d0adffa/,/chip-alignment-quality-metrics/46df1b4d-3177-40d1-81a9-cacad0e6d6a1/,/chip-library-quality-metrics/d5a64e0a-18dd-4817-b2ae-f0d0efe0e584/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/0beb880a-a0b7-4636-bd0f-bed79d7ae606/	2020-12-31T23:51:21.394141+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF117LFB/	ENCFF117LFB	ENCFF117LFB	/experiments/ENCSR242EWU/	GRCh38	2_1	2	bam	bam		555761012	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 8 hours	/biosamples/ENCBS790ILW/	FOSL2	/files/ENCFF117LFB/@@download/ENCFF117LFB.bam	/files/ENCFF110MCL/,/files/ENCFF820LTK/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/94d604bb-cd5b-4cbc-9320-8e173f5d6d7d/,/chip-alignment-enrichment-quality-metrics/e810aa97-8459-4b6c-b159-105ad79618d4/,/chip-library-quality-metrics/8f3d65c4-e396-4fb0-a4e0-d5c2d54fcee4/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/d65c7ff6-c1d2-4635-8b26-932bbc8509a0/	2020-12-31T22:40:52.103560+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF147DIE/	ENCFF147DIE	ENCFF147DIE	/experiments/ENCSR425MXK/	GRCh38	3_1	3	bam	bam		617605449	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 6 hours	/biosamples/ENCBS496OVY/	HES2	/files/ENCFF147DIE/@@download/ENCFF147DIE.bam	/files/ENCFF685EMQ/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/33928b96-8413-4d02-a623-80f18011e1ec/,/chip-alignment-enrichment-quality-metrics/1b895302-1503-4378-afea-acd3aee543aa/,/chip-library-quality-metrics/63af76da-b50a-4d9c-a0a8-7fd05bdd770a/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/1551256e-8684-43d3-a865-c7d6303c6ca7/	2020-12-31T20:15:56.840029+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF384DQE/	ENCFF384DQE	ENCFF384DQE	/experiments/ENCSR047EVQ/	GRCh38	2_1	2	bam	bam		667760524	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 3 hours	/biosamples/ENCBS935QKL/	EP300	/files/ENCFF384DQE/@@download/ENCFF384DQE.bam	/files/ENCFF802DLN/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/13301cd3-08e0-4924-8897-73518b8a9e31/,/chip-alignment-quality-metrics/6691c299-cfad-4e6f-a225-91ef80f48cf7/,/chip-library-quality-metrics/1ca57594-990e-456f-977f-a93dfe470435/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/f27a4e1d-1432-4361-8305-582f3a0135ea/	2021-01-01T04:04:52.513107+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF142SCH/	ENCFF142SCH	ENCFF142SCH	/experiments/ENCSR216GEB/	GRCh38	2_1	2	bam	bam		579052073	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 3 hours	/biosamples/ENCBS600VQI/	CEBPB	/files/ENCFF142SCH/@@download/ENCFF142SCH.bam	/files/ENCFF110MCL/,/files/ENCFF335BUI/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/810c9682-3b66-4fcb-9ad6-618cf940d16f/,/chip-library-quality-metrics/cd100ddb-5ea4-4041-b308-6b3a754000af/,/chip-alignment-quality-metrics/06be956d-e8a1-4a67-b5ba-589e11520783/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/88c7535a-937d-438c-8fae-8ca6462a675b/	2020-12-31T22:56:31.359269+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF511XHG/	ENCFF511XHG	ENCFF511XHG	/experiments/ENCSR163EXK/	GRCh38	1_1	1	bam	bam		884855832	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 4 hours	/biosamples/ENCBS002UWD/	JUNB	/files/ENCFF511XHG/@@download/ENCFF511XHG.bam	/files/ENCFF442URQ/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/05b8ea4a-25b0-4a98-93b3-1933ab2a22ee/,/chip-alignment-quality-metrics/282f72ff-5a99-4606-baae-33823cba97f3/,/chip-library-quality-metrics/4d6f57b5-b941-4e45-8bd2-24af488e7a12/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/b6ce7d5e-462e-49f0-9b4e-374bc596ea82/	2021-01-01T01:22:48.166984+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF456CMP/	ENCFF456CMP	ENCFF456CMP	/experiments/ENCSR919OXR/	GRCh38	3_1	3	bam	bam		682109963	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 1 hour	/biosamples/ENCBS108VDW/	NR3C1	/files/ENCFF456CMP/@@download/ENCFF456CMP.bam	/files/ENCFF110MCL/,/files/ENCFF227KMI/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/e42974de-97d3-409f-be10-e7eef05583f4/,/chip-alignment-quality-metrics/506eb3df-81d6-46a9-965d-2b7e50f112e1/,/chip-library-quality-metrics/c2c4e33e-cfa3-4d62-a837-478f83b90803/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/cdeba321-2579-438f-b364-6a4afdb552f3/	2021-01-01T21:31:56.518647+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF134DOJ/	ENCFF134DOJ	ENCFF134DOJ	/experiments/ENCSR358ELZ/	GRCh38	1_1	1	bam	bam		751062208	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 1 hour	/biosamples/ENCBS537JEP/	EP300	/files/ENCFF134DOJ/@@download/ENCFF134DOJ.bam	/files/ENCFF922NFJ/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/20022e1c-4baa-43aa-a2e8-4811251814a2/,/chip-alignment-quality-metrics/265b9a86-518d-44b1-8af9-5f6057a37f11/,/chip-library-quality-metrics/04fe4b62-ef17-45e1-a3e2-6a4d5d6cb8d8/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/82cc7d48-ae21-45d2-96e5-03beafa46f7b/	2020-12-31T20:28:02.207769+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF970BHF/	ENCFF970BHF	ENCFF970BHF	/experiments/ENCSR000EZC/	GRCh38	3_1	3	bam	bam		194528000	ChIP-seq	HeLa-S3	uterus,epithelium		/biosamples/ENCBS637AAA/	SMARCA4	/files/ENCFF970BHF/@@download/ENCFF970BHF.bam	/files/ENCFF110MCL/,/files/ENCFF000XBJ/								28	28	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/08832baa-da80-45a2-8655-d5014f87d043/,/chip-library-quality-metrics/f3f52ec9-a0c8-4ed4-903c-fb392f21db33/,/chip-alignment-quality-metrics/57d8b2c8-2c34-4014-bd09-407b6f300545/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/213d2dae-aa2d-4207-8d13-70b4b3e44711/	2021-01-01T21:54:23.583245+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF968GNI/	ENCFF968GNI	ENCFF968GNI	/experiments/ENCSR358ELZ/	GRCh38	3_1	3	bam	bam		406456685	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 1 hour	/biosamples/ENCBS388ADX/	EP300	/files/ENCFF968GNI/@@download/ENCFF968GNI.bam	/files/ENCFF950LBR/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/2b47275b-e5c8-4d54-8c00-420323efa72a/,/chip-alignment-enrichment-quality-metrics/7238849b-1ae0-46d9-bcea-fb2bf1827b1d/,/chip-library-quality-metrics/c42751aa-53a6-4955-905e-b782d03eaa39/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/82cc7d48-ae21-45d2-96e5-03beafa46f7b/	2020-12-31T20:28:04.661107+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF938FXB/	ENCFF938FXB	ENCFF938FXB	/experiments/ENCSR495WGO/	GRCh38	1_1	1	bam	bam		999918551	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 10 hours	/biosamples/ENCBS083ZIM/	RAD21	/files/ENCFF938FXB/@@download/ENCFF938FXB.bam	/files/ENCFF102NRP/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-library-quality-metrics/b03d45a9-a8d2-4811-8e14-1b2ada008d63/,/chip-alignment-enrichment-quality-metrics/56265e16-f1fb-4e1e-9b80-f2da384e86b9/,/chip-alignment-quality-metrics/160b0be8-7123-4a5c-ac0c-e108e1d34cff/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/c75476ac-2bef-44a6-a546-ba23ba37aed9/	2020-12-31T18:50:53.008788+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF092XCS/	ENCFF092XCS	ENCFF092XCS	/experiments/ENCSR425MXK/	GRCh38	1_1	1	bam	bam		707044437	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 6 hours	/biosamples/ENCBS107TAZ/	HES2	/files/ENCFF092XCS/@@download/ENCFF092XCS.bam	/files/ENCFF658OUW/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/8975921b-ec3d-415d-8ba2-02e9e705d7a1/,/chip-library-quality-metrics/956d1e59-ed5b-462e-b0cb-26456b7e49a2/,/chip-alignment-quality-metrics/58793a03-f111-437d-9cc5-f2aa235324e5/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/1551256e-8684-43d3-a865-c7d6303c6ca7/	2020-12-31T20:15:52.010758+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF670QXY/	ENCFF670QXY	ENCFF670QXY	/experiments/ENCSR473CRE/	GRCh38	2_1	2	bam	bam		621052764	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 3 hours	/biosamples/ENCBS238JNS/	BCL3	/files/ENCFF670QXY/@@download/ENCFF670QXY.bam	/files/ENCFF110MCL/,/files/ENCFF887JCO/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/92ddd6fb-f08d-4e2d-a4bf-fbe6ba19890b/,/chip-alignment-quality-metrics/7129fbe5-acd8-483b-8d9e-c2b5bdcd7f5b/,/chip-library-quality-metrics/3b2d5488-f000-4fd8-8e51-cbb1149991a1/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/26816729-f1ac-4b6a-9dc2-dc0d6e741099/	2020-12-31T19:41:56.361919+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF727LSU/	ENCFF727LSU	ENCFF727LSU	/experiments/ENCSR760NPX/	GRCh38	2_1	2	bam	bam		651856761	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 5 hours	/biosamples/ENCBS194BUG/	RAD21	/files/ENCFF727LSU/@@download/ENCFF727LSU.bam	/files/ENCFF992JSU/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/3fbc11bf-ef64-4379-9922-1135dd439787/,/chip-library-quality-metrics/4df0a9bc-cf1c-41db-a6ab-c6064a66b3b0/,/chip-alignment-enrichment-quality-metrics/cbdab26b-40c4-49dd-8bb4-ef09b6913c35/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/dd2fb43e-6a95-4140-8ee2-6efe697185b8/	2020-12-31T17:09:27.167981+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF589NCK/	ENCFF589NCK	ENCFF589NCK	/experiments/ENCSR760NPX/	GRCh38	3_1	3	bam	bam		618520711	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 5 hours	/biosamples/ENCBS591HRC/	RAD21	/files/ENCFF589NCK/@@download/ENCFF589NCK.bam	/files/ENCFF302JVX/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-library-quality-metrics/561bce8c-a135-494e-8a81-7bdedd606fd5/,/chip-alignment-quality-metrics/ed39cf37-f13e-4017-acff-2549c8899ec0/,/chip-alignment-enrichment-quality-metrics/4c511cc4-304b-49d3-a308-f9dbbf08bd20/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/dd2fb43e-6a95-4140-8ee2-6efe697185b8/	2020-12-31T17:09:29.505897+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF062VSC/	ENCFF062VSC	ENCFF062VSC	/experiments/ENCSR260WCE/	GRCh38	2_1	2	bam	bam		664137782	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 0.5 hours	/biosamples/ENCBS531GNJ/	EP300	/files/ENCFF062VSC/@@download/ENCFF062VSC.bam	/files/ENCFF385BFU/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/379fd963-dabb-4fda-952f-71e4acdd90d7/,/chip-alignment-enrichment-quality-metrics/8d1b701b-bad8-49df-9c36-1742005a16ba/,/chip-library-quality-metrics/4e21be96-500f-4558-a7af-cbd5d95d6e82/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/015f527b-051e-457c-9e07-9785b488c6fa/	2020-12-31T21:56:34.611150+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF336STH/	ENCFF336STH	ENCFF336STH	/experiments/ENCSR000ECI/	GRCh38	1_1	1	bam	bam		660506040	ChIP-seq	HeLa-S3	uterus,epithelium		/biosamples/ENCBS637AAA/	ELK1	/files/ENCFF336STH/@@download/ENCFF336STH.bam	/files/ENCFF000XDR/,/files/ENCFF110MCL/								27	27	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/e0f67a84-6fee-444e-affd-31eb3deca3a8/,/chip-alignment-quality-metrics/834a49c8-dc9c-4ad3-b82a-03f3af80caa9/,/chip-library-quality-metrics/5eec748c-1f5c-4950-8bb6-6a153caa3c98/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/e4917a82-9344-4af8-a9e1-f804c622adff/	2021-01-02T00:20:56.358329+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF902OAH/	ENCFF902OAH	ENCFF902OAH	/experiments/ENCSR103UVU/	GRCh38	2_1	2	bam	bam		622741759	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 3 hours	/biosamples/ENCBS036LKM/	FOSL2	/files/ENCFF902OAH/@@download/ENCFF902OAH.bam	/files/ENCFF110MCL/,/files/ENCFF525UUW/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/5850bd1a-b506-47c9-9c56-46d50d63f3c2/,/chip-alignment-enrichment-quality-metrics/6c09a8f8-fa5e-4ff0-a514-c89f27e07fa5/,/chip-library-quality-metrics/7750597d-7b0b-4cbd-ba5c-4c919f34cd9e/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/0ac450a1-594d-49fc-b795-adbaef0869c4/	2021-01-01T02:49:27.574544+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF171EOT/	ENCFF171EOT	ENCFF171EOT	/experiments/ENCSR871NPV/	GRCh38	3_1	3	bam	bam		961161243	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 3 hours	/biosamples/ENCBS438XGI/	JUNB	/files/ENCFF171EOT/@@download/ENCFF171EOT.bam	/files/ENCFF314BPS/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/27f20676-6a57-4255-9fdc-eaf57c2da5af/,/chip-alignment-enrichment-quality-metrics/e967ae80-89c3-4de7-96d3-af16e400da41/,/chip-library-quality-metrics/9f96b877-5af6-4ebd-8de7-31fd7304cae1/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/4a99dc2e-5fb5-475a-8b1b-5d6ee33797e6/	2021-01-01T22:53:55.313860+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF353ABZ/	ENCFF353ABZ	ENCFF353ABZ	/experiments/ENCSR000BPT/	GRCh38	2_1	2	bam	bam		1161084476	ChIP-seq	A549	lung	treated with 0.02 percent ethanol for 1 hour	/biosamples/ENCBS423ENC/	ELF1	/files/ENCFF353ABZ/@@download/ENCFF353ABZ.bam	/files/ENCFF000MZF/,/files/ENCFF110MCL/								36	36	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/043ce627-7541-439b-bca3-08f6e3b2e7c0/,/chip-library-quality-metrics/3ed20f8b-90c4-42b8-b40f-559c74f0d19e/,/chip-alignment-enrichment-quality-metrics/3997b1c0-0cc8-4fa2-9f4e-f98a4a5f3299/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/3ab0ba65-32b7-4b70-accb-524f3503ef7e/	2021-01-01T21:10:42.950624+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF353IXT/	ENCFF353IXT	ENCFF353IXT	/experiments/ENCSR555AYD/	GRCh38	1_1	1	bam	bam		624785642	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 7 hours	/biosamples/ENCBS944BMM/	BCL3	/files/ENCFF353IXT/@@download/ENCFF353IXT.bam	/files/ENCFF159QUQ/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/a291f854-b0e5-4843-8c7f-2b73ed0a27e4/,/chip-library-quality-metrics/3f570071-53dd-4a29-8c74-1a8283e1b65a/,/chip-alignment-enrichment-quality-metrics/86e7c3f9-54f1-4aeb-bb5b-df85e248747b/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/9d92b5e5-a924-4943-84cf-1d9b51b19676/	2021-01-02T05:45:59.309688+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF800AIV/	ENCFF800AIV	ENCFF800AIV	/experiments/ENCSR501LQA/	GRCh38	3_1	3	bam	bam		547831132	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 6 hours	/biosamples/ENCBS909XAR/	SMC3	/files/ENCFF800AIV/@@download/ENCFF800AIV.bam	/files/ENCFF108QVZ/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-library-quality-metrics/ff8f2a52-bf2b-4d8b-b781-b7f6fbc1802a/,/chip-alignment-quality-metrics/de71c395-e200-4e2a-96ed-d9e164e86424/,/chip-alignment-enrichment-quality-metrics/71314062-4368-452d-8762-7842ef1d9702/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/6e6445db-4dde-4e64-83b7-34579c235076/	2021-01-02T07:02:24.032978+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF871KUL/	ENCFF871KUL	ENCFF871KUL	/experiments/ENCSR000DLM/	GRCh38	2_1	2	bam	bam		325076177	ChIP-seq	HeLa-S3	uterus,epithelium		/biosamples/ENCBS646PGB/	POLR2A	/files/ENCFF871KUL/@@download/ENCFF871KUL.bam	/files/ENCFF110MCL/,/files/ENCFF000RTT/								35	35	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/d6e534c5-45fb-4b9a-b690-4df39126c99a/,/chip-library-quality-metrics/379ab634-3fd1-45bb-a4d6-7544a313655d/,/chip-alignment-enrichment-quality-metrics/0c0bad02-ed97-4342-ad4e-57c465fc4465/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/ac8a02c5-7f99-4dd3-aa80-9862f0d66b30/	2021-01-02T02:05:24.940018+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF934NVA/	ENCFF934NVA	ENCFF934NVA	/experiments/ENCSR807WAC/	GRCh38	1_1	1	bam	bam		1159509530	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 3 hours	/biosamples/ENCBS465PUD/	RAD21	/files/ENCFF934NVA/@@download/ENCFF934NVA.bam	/files/ENCFF110MCL/,/files/ENCFF786MDO/								51	51	2	single-ended	nt	alignment	alignments		/chip-library-quality-metrics/2d9e3a61-733e-436d-8552-ece11067b16f/,/chip-alignment-quality-metrics/80e142e6-f188-4a76-afbf-6404f557987c/,/chip-alignment-enrichment-quality-metrics/cfa66937-36f5-4b12-a3b9-086e6832f790/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/d4e865c8-8a4f-4672-80c0-e8400cce853a/	2021-01-03T08:10:43.194123+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF705SCW/	ENCFF705SCW	ENCFF705SCW	/experiments/ENCSR000EDE/	GRCh38	1_1	1	bam	bam		507031655	ChIP-seq	HeLa-S3	uterus,epithelium		/biosamples/ENCBS637AAA/	RAD21	/files/ENCFF705SCW/@@download/ENCFF705SCW.bam	/files/ENCFF000XKS/,/files/ENCFF110MCL/								27	27	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/7858cdf6-4ed9-4688-a09b-08eb5a36c814/,/chip-library-quality-metrics/eee05f0f-72a5-4412-8352-00057578e65d/,/chip-alignment-quality-metrics/880ebe72-3660-4188-9d3b-9674339ad6d7/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/b14ffaa8-fb7a-48dc-9004-9ff6afbe3151/	2021-01-02T00:04:28.302099+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF240EFY/	ENCFF240EFY	ENCFF240EFY	/experiments/ENCSR000DLM/	GRCh38	1_1	1	bam	bam		246404235	ChIP-seq	HeLa-S3	uterus,epithelium		/biosamples/ENCBS646PGB/	POLR2A	/files/ENCFF240EFY/@@download/ENCFF240EFY.bam	/files/ENCFF110MCL/,/files/ENCFF000RTM/								35	35	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/387a011a-77a8-47ff-9cc2-ae2fe3e0aea8/,/chip-library-quality-metrics/ad60f350-6479-4f39-b76e-066d7086fc52/,/chip-alignment-enrichment-quality-metrics/ae8b3b4c-7e36-4eec-8668-370ab3f75a5d/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/ac8a02c5-7f99-4dd3-aa80-9862f0d66b30/	2021-01-02T02:05:22.372024+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF535AQG/	ENCFF535AQG	ENCFF535AQG	/experiments/ENCSR708DGM/	GRCh38	2_1	2	bam	bam		699885271	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 4 hours	/biosamples/ENCBS587DMY/	JUN	/files/ENCFF535AQG/@@download/ENCFF535AQG.bam	/files/ENCFF040MIZ/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-library-quality-metrics/a9f0e940-7968-435b-a810-e3722af1ab9c/,/chip-alignment-quality-metrics/33da4e2b-a9f8-49b2-b59d-e906b73740dc/,/chip-alignment-enrichment-quality-metrics/fa0bf54d-dbca-4079-9da9-f7dc1ab042c4/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/15e2c6dc-53a2-4ee0-b911-9aacabd7f444/	2021-01-02T02:11:02.932180+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF884NUJ/	ENCFF884NUJ	ENCFF884NUJ	/experiments/ENCSR330ELC/	GRCh38	3_1	3	bam	bam		599552214	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 10 hours	/biosamples/ENCBS214HMB/	SMC3	/files/ENCFF884NUJ/@@download/ENCFF884NUJ.bam	/files/ENCFF110MCL/,/files/ENCFF853YBC/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/a7e26b64-cc66-4272-ac8f-6bedf4c6e1e4/,/chip-library-quality-metrics/af37d080-a821-4247-a26b-4657e57c2518/,/chip-alignment-enrichment-quality-metrics/a24c0310-2870-48b0-889c-a4f962635809/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/3d152209-bd31-40fe-87c4-5377df1a8231/	2021-01-02T10:10:34.839819+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF445KAQ/	ENCFF445KAQ	ENCFF445KAQ	/experiments/ENCSR602BTS/	GRCh38	2_1	2	bam	bam		845834489	ChIP-seq	A549	lung	treated with 100.0 nM dexamethasone (agonist) for 5.0 minutes	/biosamples/ENCBS407XHO/	EP300	/files/ENCFF445KAQ/@@download/ENCFF445KAQ.bam	/files/ENCFF110MCL/,/files/ENCFF149ZSR/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/f3977ca8-c09b-4c54-ab3b-4ff035607962/,/chip-alignment-enrichment-quality-metrics/9527e6a6-40e5-4452-a30c-47ac1c00d736/,/chip-library-quality-metrics/bd199477-837f-4cae-a986-00bfa54db22c/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/1681b3bd-6b1b-445a-a5bb-bcdec746488c/	2021-01-02T05:08:46.616003+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
